train_acc,train_loss,val_acc,val_loss
0.62126,1.3144566,0.7909493670886076,0.66722924
0.7940999999999999,0.6351211,0.825632911392405,0.5365699
0.82112,0.54269165,0.8353164556962025,0.4977045
0.8328300000000001,0.49545515,0.8381645569620254,0.48231757
0.84288,0.4624428,0.8491772151898735,0.42781302
0.8489,0.43803316,0.8586708860759493,0.42093349
0.8541500000000001,0.4179281,0.8659493670886077,0.3993057
0.86012,0.402114,0.8597468354430379,0.39600825
0.8632799999999999,0.39003667,0.8722151898734177,0.37128752
0.8674700000000001,0.37881604,0.864240506329114,0.39438996
0.87049,0.37007594,0.870759493670886,0.36520073
0.87364,0.3599836,0.8664556962025315,0.38696626
0.87586,0.35019496,0.8696202531645568,0.3733224
0.87749,0.34402925,0.8765189873417722,0.3564408
0.8795900000000001,0.3373431,0.8781012658227849,0.34577504
0.88102,0.330849,0.8762025316455696,0.35197404
0.88307,0.326531,0.8794303797468354,0.33690894
0.88528,0.31988928,0.8764556962025317,0.34154302
0.8853199999999999,0.3157288,0.8775316455696202,0.34955418
0.8878800000000001,0.31122077,0.8841139240506329,0.33289826
0.88822,0.30732518,0.8805063291139242,0.33515495
0.8901500000000001,0.3030185,0.8879746835443039,0.31899807
0.89078,0.29929438,0.8849999999999999,0.32294622
0.89168,0.29586962,0.8883544303797469,0.32073998
0.89282,0.2923252,0.889113924050633,0.32407904
0.89376,0.289357,0.8882278481012656,0.31526223
0.89474,0.286377,0.8863924050632912,0.32372883
0.89523,0.28340662,0.8859493670886077,0.3245229
0.89719,0.28055444,0.8829746835443038,0.3255947
0.8963800000000001,0.2783337,0.8869620253164556,0.32169852
0.89803,0.2749084,0.8754430379746835,0.33625698
0.8983199999999999,0.2733223,0.8860759493670886,0.31983435
0.89995,0.2700211,0.883987341772152,0.3264847
0.9003099999999999,0.26703304,0.889367088607595,0.31864852
0.90128,0.26596183,0.8793037974683545,0.32752168
0.90175,0.26315805,0.885379746835443,0.31924564
0.90174,0.26233324,0.8903164556962027,0.3134746
0.90352,0.25899693,0.8905696202531647,0.31399173
0.9036,0.25635347,0.8877215189873418,0.3138814
0.90474,0.2543057,0.884367088607595,0.32704785
0.90619,0.25186092,0.8884177215189876,0.3166357
0.9058299999999999,0.25005904,0.8887974683544306,0.3188893
0.9072,0.24790265,0.8850632911392405,0.32241803
0.90659,0.24706069,0.8877848101265822,0.31955266
0.9081199999999999,0.24389052,0.8900632911392404,0.31424797
0.9070800000000001,0.24401529,0.8897468354430382,0.31809914
0.90844,0.24190754,0.8910759493670888,0.31261396
0.9096299999999998,0.24026433,0.8852531645569619,0.3270474
0.9108999999999999,0.23705137,0.8846202531645571,0.32183093
0.9098399999999999,0.23641934,0.889367088607595,0.31462976
0.9113199999999999,0.23436044,0.8908860759493671,0.31623706
0.91172,0.23301944,0.8879113924050634,0.32603806
0.9114200000000001,0.23130196,0.8872151898734177,0.3227782
0.9119400000000001,0.22962911,0.8830379746835444,0.33281466
0.9124099999999999,0.22802398,0.889113924050633,0.3145253
0.91373,0.22608538,0.8909493670886076,0.31904313
0.91372,0.22398545,0.8830379746835442,0.33175185
0.91399,0.22291128,0.8898101265822785,0.32020572
0.9147799999999999,0.22089407,0.890126582278481,0.3227627
0.9150999999999999,0.22028312,0.8858860759493673,0.3400505
0.91549,0.21865994,0.8910126582278479,0.328099
0.91672,0.21729478,0.8787974683544305,0.34614706
0.91623,0.21722308,0.8915822784810127,0.32016864
0.9174599999999999,0.2141235,0.887341772151899,0.32887846
0.91695,0.21462524,0.8892405063291139,0.3256185
0.9186299999999998,0.21168518,0.8846835443037975,0.3483038
0.91858,0.2102595,0.8878481012658226,0.32328498
0.9194,0.20954446,0.8869620253164556,0.33206853
0.9198,0.20717655,0.8889240506329114,0.33373004
0.91936,0.20664503,0.8808860759493672,0.35363713
0.92063,0.20476376,0.8886075949367089,0.33066255
0.92025,0.20383939,0.8874050632911393,0.33710387
0.9210499999999999,0.2029516,0.8882278481012656,0.33617026
0.92143,0.20152652,0.8898734177215192,0.33807334
0.92173,0.20067267,0.8882911392405063,0.3391186
0.92207,0.1990746,0.8834177215189875,0.34105635
0.92288,0.19740613,0.884873417721519,0.3461388
0.92246,0.1968569,0.8865189873417721,0.34771627
0.92401,0.19454168,0.8855696202531647,0.35412607
0.92372,0.19422373,0.8859493670886077,0.35239536
0.92447,0.19294807,0.8829113924050633,0.34793922
0.9257000000000001,0.19132595,0.8874050632911393,0.34710294
0.9256099999999999,0.1901957,0.8771518987341774,0.36880803
0.92597,0.18867433,0.8827215189873417,0.34979153
0.9258,0.18927273,0.8870886075949369,0.34929493
0.9266399999999999,0.18610138,0.8849999999999999,0.3576428
0.9263399999999999,0.18678193,0.883987341772152,0.35576096
0.9277099999999999,0.18433084,0.8860126582278481,0.35194248
0.9278299999999999,0.18251865,0.8841772151898736,0.35346827
0.9277099999999999,0.18261567,0.8856962025316456,0.35364145
0.9281299999999999,0.18126936,0.8836075949367089,0.36100852
0.9288,0.1800001,0.8838607594936709,0.36394653
0.9294300000000001,0.17827617,0.8840506329113924,0.36456355
0.9292100000000001,0.1789382,0.8837974683544303,0.37179577
0.92979,0.17605807,0.8858860759493671,0.36635232
0.93076,0.17608176,0.880632911392405,0.36929125
0.9299499999999999,0.17526364,0.8851265822784812,0.3692215
0.9310999999999999,0.17257583,0.8801265822784811,0.3740027
0.93285,0.17158866,0.8812025316455696,0.37153783
0.9317199999999999,0.17180477,0.8775949367088607,0.39085495
