train_acc,train_loss,val_acc,val_loss
0.7643300000000001,0.7579292,0.8636075949367088,0.40221226
0.86295,0.39178252,0.8729113924050632,0.36255497
0.8780800000000001,0.3408128,0.8843037974683544,0.33347166
0.88499,0.31777692,0.8868354430379747,0.32115123
0.88908,0.2965228,0.8873417721518987,0.3063894
0.89481,0.2819478,0.8872784810126582,0.30845806
0.8984800000000001,0.26835656,0.8919620253164557,0.30840167
0.9025599999999999,0.25672966,0.8895569620253165,0.31216627
0.9053000000000001,0.24532044,0.8906329113924052,0.30707628
0.90866,0.23508011,0.8937341772151899,0.30223456
0.9113,0.22468093,0.894113924050633,0.29886505
0.91416,0.2171048,0.888860759493671,0.33929428
0.9175899999999999,0.20835559,0.8927848101265823,0.33032972
0.92111,0.198331,0.8898734177215187,0.32407886
0.9231800000000001,0.19084027,0.8896835443037976,0.33218414
0.9256499999999999,0.18180054,0.8905696202531648,0.33041045
0.92853,0.17519556,0.883987341772152,0.35473156
0.93072,0.16745602,0.8850632911392405,0.34995937
0.9340999999999999,0.15938134,0.8863291139240506,0.36299598
0.93678,0.15248065,0.8879113924050634,0.3975872
0.9402299999999999,0.14502746,0.8864556962025316,0.3764442
0.9418099999999999,0.13980956,0.885126582278481,0.3912143
0.94476,0.13273045,0.8770886075949368,0.43916157
0.9470899999999999,0.12780207,0.8842405063291141,0.4385897
0.9496199999999999,0.12234122,0.8815822784810128,0.47047976
0.95155,0.11712315,0.879240506329114,0.46707606
0.95339,0.11223864,0.8766455696202531,0.49080464
0.9551099999999999,0.10777016,0.8790506329113925,0.5074292
0.95714,0.10417246,0.875886075949367,0.51815456
0.95945,0.09904292,0.8800000000000001,0.5614145
0.9603700000000001,0.09686665,0.8763924050632911,0.53510934
0.96225,0.0933288,0.8776582278481013,0.5553381
0.9633600000000001,0.089328304,0.8803164556962025,0.5868951
0.9643900000000001,0.08648958,0.879620253164557,0.5872107
0.9655199999999999,0.08344074,0.8724683544303797,0.62638307
0.96726,0.0806253,0.8744303797468352,0.6342418
0.9673200000000002,0.08016043,0.879620253164557,0.67441314
0.9691500000000001,0.077207364,0.8760126582278482,0.65249044
0.9716200000000002,0.07228141,0.8749367088607596,0.69097
0.97021,0.076045714,0.8750632911392404,0.70093614
0.9716000000000001,0.070901416,0.874113924050633,0.68096673
0.9735000000000001,0.0670226,0.8709493670886075,0.7331222
0.97227,0.068536274,0.8731012658227847,0.6816995
0.9735400000000001,0.06723376,0.8732278481012656,0.6947285
0.9760600000000001,0.060791794,0.8746202531645569,0.7630062
0.97472,0.06405022,0.8713291139240508,0.72516865
0.9759200000000001,0.061284676,0.8729746835443039,0.7776061
0.97616,0.06087365,0.8696835443037972,0.7533955
0.9778700000000001,0.056922264,0.8682278481012659,0.7825593
0.97718,0.058981698,0.8737974683544306,0.8171454
0.9786900000000001,0.055091757,0.8733544303797469,0.81103885
0.9786300000000001,0.055857416,0.8708860759493672,0.805048
0.9794100000000001,0.052927647,0.8772151898734178,0.8236215
0.97906,0.054789055,0.8698101265822785,0.8285641
0.9802700000000002,0.050810006,0.8746202531645569,0.83923167
0.9808500000000001,0.05087552,0.8743037974683543,0.8324692
0.9835100000000001,0.045111474,0.8710126582278481,0.88261646
0.9807300000000001,0.05063847,0.8725316455696204,0.8711149
0.9822700000000001,0.046529617,0.8718354430379747,0.89013207
0.9838000000000002,0.04313012,0.874746835443038,0.89953315
0.9822500000000001,0.047994316,0.8730379746835443,0.8896033
0.9833700000000001,0.04492119,0.8711392405063291,0.83222944
0.98397,0.044052072,0.8731645569620252,0.9162817
0.9843300000000001,0.041770417,0.869240506329114,0.8694044
0.9840000000000001,0.041595187,0.8755063291139241,0.9711307
0.9845200000000001,0.04186294,0.8720886075949367,0.91414344
0.9857500000000002,0.038925827,0.8724683544303798,0.91134006
0.9849300000000001,0.040642273,0.8694936708860759,0.9184633
0.9863400000000001,0.037654724,0.8682278481012659,0.9457933
0.9856400000000001,0.03977204,0.8712658227848101,0.9037461
0.9864100000000001,0.037586883,0.8744303797468355,0.9259636
0.9870800000000002,0.03567531,0.870759493670886,0.92660224
0.9870099999999999,0.03604173,0.8767088607594937,0.9643033
0.9873100000000001,0.03564406,0.8717721518987342,0.94699657
0.9871200000000001,0.035802253,0.8724683544303798,0.9798444
0.98745,0.034876227,0.8725316455696204,0.97910404
0.98845,0.03356231,0.8718354430379747,0.9878641
0.9880500000000001,0.03335357,0.8693037974683544,0.96947914
0.9874700000000002,0.034579102,0.8704430379746836,1.0127093
0.9886300000000001,0.032703996,0.865886075949367,0.99562556
0.9879400000000002,0.033530943,0.8717088607594934,0.9858134
0.9887900000000001,0.03125333,0.8689240506329116,0.9882202
0.9884400000000001,0.03195439,0.8710126582278481,1.0198231
0.9890500000000001,0.031681556,0.8717721518987342,0.98356664
0.9895500000000002,0.02968337,0.8729113924050632,1.0521713
0.9890800000000002,0.031148259,0.8708227848101268,1.0245713
0.9893900000000001,0.029620094,0.8702531645569622,1.1248156
0.99021,0.02829309,0.8701898734177216,1.0785261
0.98989,0.029805804,0.8709493670886077,1.0650083
0.9903800000000001,0.027906891,0.8684177215189874,1.0741975
0.9898600000000001,0.029641718,0.8720886075949369,1.0767511
0.9899700000000001,0.028056253,0.8710126582278481,1.0715991
0.9898700000000001,0.028166234,0.8691772151898735,1.0392247
0.9901500000000001,0.028223883,0.8717088607594936,1.0258317
0.9900500000000002,0.027679415,0.8701898734177216,1.0352391
0.9911700000000001,0.02537074,0.8659493670886076,1.0475881
0.9907500000000001,0.026298039,0.8730379746835443,1.1162878
0.9898000000000002,0.02916057,0.8694303797468355,1.0307434
0.9918800000000001,0.02421368,0.8713924050632912,1.0457816
0.9906300000000001,0.02740127,0.8695569620253164,0.99347234
