train_acc,train_loss,val_acc,val_loss
0.62834,1.285988,0.77626582278481,0.70809805
0.8016400000000001,0.6221919,0.8241772151898736,0.5236879
0.8371700000000001,0.4899492,0.8486075949367088,0.44207856
0.85101,0.43810597,0.8596835443037976,0.4184964
0.8612499999999998,0.40381962,0.8613291139240506,0.39012367
0.86513,0.38495922,0.8723417721518987,0.36850023
0.87079,0.3675017,0.8753164556962026,0.35984272
0.8749600000000001,0.35550088,0.8693037974683544,0.36652392
0.87801,0.3450957,0.8777848101265823,0.34617662
0.8787200000000001,0.33690888,0.8822784810126583,0.33956602
0.88178,0.3300074,0.8820886075949368,0.33770835
0.8827699999999999,0.32589662,0.8759493670886076,0.34469113
0.88421,0.3190654,0.8824050632911393,0.33599097
0.88609,0.31444624,0.883987341772152,0.3266335
0.88795,0.30972236,0.8823417721518989,0.33032325
0.88919,0.3054345,0.882721518987342,0.3225511
0.89002,0.3031089,0.8851898734177216,0.31752935
0.8910799999999999,0.29837915,0.8829113924050633,0.3244953
0.89087,0.29591674,0.8877215189873418,0.31907925
0.8931800000000001,0.29305714,0.8877215189873418,0.32572472
0.89311,0.29012433,0.8846835443037975,0.32107055
0.8941399999999999,0.28766075,0.8894936708860761,0.3150943
0.89482,0.28469533,0.8880379746835443,0.31774887
0.89582,0.28216746,0.8877848101265822,0.32028642
0.8965800000000002,0.2799071,0.8917721518987344,0.31003457
0.8971500000000001,0.27729908,0.8886708860759496,0.31004047
0.89752,0.27616033,0.8848101265822785,0.31981507
0.89806,0.2749565,0.8858227848101264,0.31518695
0.89984,0.27265087,0.8843670886075948,0.32509527
0.89863,0.2710405,0.8872784810126582,0.31591102
0.89995,0.26889426,0.8847468354430379,0.31812027
0.89968,0.26839048,0.8889240506329114,0.3123207
0.9009299999999999,0.265586,0.8860126582278481,0.31578758
0.90195,0.26388815,0.8922784810126584,0.31256962
0.9012100000000001,0.26255265,0.8884177215189873,0.31068453
0.90152,0.26271513,0.8891772151898735,0.31087527
0.90249,0.26006883,0.8921518987341774,0.30628017
0.9039200000000001,0.2591937,0.8904430379746835,0.3119523
0.9034000000000001,0.25721794,0.8860126582278481,0.31550267
0.90268,0.25652972,0.8893037974683545,0.31401965
0.9043399999999999,0.2545167,0.8884177215189873,0.3123547
0.90479,0.25319952,0.8922784810126584,0.3056902
0.9054800000000001,0.25137487,0.8906962025316457,0.3091367
0.9044500000000001,0.25161162,0.8881012658227848,0.31535754
0.90598,0.24975033,0.8908860759493671,0.3125053
0.9055,0.24944183,0.8892405063291139,0.31025097
0.9067999999999999,0.24720345,0.8877848101265824,0.31241104
0.907,0.24740775,0.884367088607595,0.32276985
0.90698,0.2457532,0.8893037974683544,0.31335202
0.9071,0.2448715,0.8872151898734177,0.31334564
0.9076900000000001,0.24316016,0.8881012658227848,0.32376683
0.90771,0.24318418,0.8861392405063292,0.31648734
0.9079400000000001,0.24175325,0.8913291139240506,0.3206718
0.9090499999999999,0.24072154,0.889620253164557,0.31226254
0.90752,0.24079062,0.8881645569620252,0.31507513
0.90898,0.23866491,0.8904430379746835,0.3205986
0.9096700000000001,0.2370379,0.8856962025316456,0.32203585
0.9094300000000001,0.23662421,0.8907594936708864,0.31308308
0.91054,0.23578322,0.8888607594936708,0.3200072
0.9099700000000001,0.23563202,0.8885443037974683,0.32125542
0.91096,0.23357461,0.890253164556962,0.31773347
0.9105999999999999,0.23266622,0.8889873417721518,0.31486332
0.91082,0.23271133,0.8899367088607596,0.30989262
0.9114300000000001,0.23195441,0.8894936708860759,0.323493
0.91185,0.23157501,0.8889240506329114,0.31611347
0.91172,0.2302399,0.8908860759493671,0.32167083
0.91211,0.22940561,0.890506329113924,0.31854776
0.9125599999999999,0.22820023,0.8898101265822785,0.31955838
0.91272,0.22712088,0.8923417721518988,0.31607595
0.9119,0.22714601,0.8890506329113925,0.3318846
0.91306,0.22619537,0.889620253164557,0.3174722
0.9143499999999999,0.22499387,0.89126582278481,0.32349262
0.9125899999999999,0.22569925,0.8898101265822785,0.3286165
0.91404,0.22424847,0.8894936708860761,0.33318937
0.91349,0.22353186,0.889113924050633,0.33114305
0.91446,0.22237803,0.8884177215189873,0.32351768
0.91412,0.22272253,0.8868354430379747,0.33269456
0.91365,0.22190695,0.89126582278481,0.3263009
0.91423,0.22164612,0.889113924050633,0.32233298
0.9155800000000001,0.21962339,0.8875949367088606,0.3312908
0.91496,0.21888085,0.8888607594936708,0.33325756
0.91574,0.21950947,0.8893037974683544,0.32721677
0.9160999999999999,0.21742094,0.8858227848101264,0.33104455
0.91622,0.21722753,0.8903164556962027,0.3269094
0.91553,0.21688217,0.8922151898734175,0.32328197
0.91601,0.21531627,0.8860759493670886,0.3330047
0.91641,0.21553776,0.8879113924050634,0.33273697
0.91684,0.21472782,0.8896202531645568,0.3268476
0.9164800000000001,0.21420601,0.8878481012658229,0.33202916
0.9170499999999999,0.21358472,0.8915822784810127,0.33166644
0.91769,0.21273208,0.8907594936708861,0.3283026
0.91707,0.21176669,0.8868987341772152,0.33666176
0.91749,0.21107173,0.8891139240506328,0.34069335
0.9176099999999999,0.21150838,0.8878481012658228,0.3386976
0.9185,0.21021236,0.8870253164556964,0.331534
0.91832,0.20945889,0.8849999999999999,0.33771038
0.9186199999999999,0.20940699,0.8899367088607594,0.32953066
0.9186899999999999,0.20856613,0.8879746835443036,0.33482838
0.9182100000000001,0.2083013,0.889367088607595,0.33625314
0.91895,0.2075017,0.8878481012658229,0.34118265
